,Ticker,one_year,avg_drawdown,yearly_vol
Equal-weighted,"MSFT,AAPL,AMZN,FB,CSCO,PEP,NFLX,PYPL,CHTR",0.415900556,-0.024693991,0.168828799
Equal-weighted,"AAPL,AMZN,FB,INTC,CSCO,ADBE,NFLX,AMGN",0.289678099,-0.024694014,0.133422785
Equal-weighted,"AAPL,AMZN,CMCSA,PEP,ADBE,NVDA,COST,AMGN,TXN",0.361035665,-0.024694083,0.155135627
Equal-weighted,"AMZN,CSCO,NVDA,NFLX,COST,AMGN,TXN,CHTR",0.302985361,-0.024694208,0.135911298
Equal-weighted,"MSFT,GOOG,INTC,CSCO,CMCSA,PEP,NVDA,PYPL,CHTR",0.431262715,-0.024694213,0.143363291
Equal-weighted,"AMZN,GOOG,FB,CMCSA,PEP,ADBE,COST,AMGN,AVGO,CHTR",0.389136026,-0.024694316,0.131460108
Equal-weighted,"MSFT,AMZN,GOOG,FB,PEP,ADBE,NVDA,PYPL,CHTR",0.460076919,-0.024694326,0.170992707
Equal-weighted,"AAPL,GOOG,FB,CSCO,PEP,ADBE,PYPL,COST,AVGO,CHTR",0.482259714,-0.024694357,0.161103966
Equal-weighted,"AAPL,AMZN,CSCO,CMCSA,ADBE,NFLX,AMGN,TXN,CHTR",0.340227884,-0.024694399,0.1410734
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,INTC,CSCO,CMCSA,PEP,PYPL,COST",0.418205122,-0.024694412,0.157827233
Equal-weighted,"FB,CMCSA,PEP,ADBE,NFLX,PYPL,AMGN,TXN,CHTR",0.386263946,-0.024694459,0.138872723
Equal-weighted,"AMZN,GOOG,INTC,ADBE,NFLX,PYPL,COST,AMGN,CHTR",0.347175092,-0.024694487,0.158836445
Equal-weighted,"AAPL,AMZN,INTC,CSCO,PEP,NVDA,AMGN,AVGO",0.369157857,-0.024694581,0.134451317
Equal-weighted,"MSFT,AAPL,GOOG,INTC,CSCO,CMCSA,COST,AVGO,TXN,CHTR",0.435110061,-0.024694599,0.131662301
Equal-weighted,"FB,CSCO,PEP,ADBE,NFLX,COST,AVGO,TXN,CHTR",0.347753549,-0.024694615,0.12241695
Equal-weighted,"MSFT,AMZN,INTC,CSCO,CMCSA,PEP,NFLX,COST,TXN",0.283698957,-0.02469467,0.119140217
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,FB,ADBE,COST,AVGO,TXN,CHTR",0.463924266,-0.024694712,0.159291717
Equal-weighted,"MSFT,GOOG,INTC,CSCO,PEP,NVDA,PYPL,COST,AMGN",0.381985636,-0.024694792,0.140392811
Equal-weighted,"MSFT,AAPL,GOOG,INTC,CSCO,CMCSA,PEP,ADBE,PYPL,AMGN",0.419228159,-0.024694984,0.145554913
Equal-weighted,"MSFT,FB,CSCO,CMCSA,NFLX,PYPL,COST,AMGN,AVGO",0.410782679,-0.024695,0.128312503
Equal-weighted,"MSFT,AMZN,GOOG,FB,CSCO,CMCSA,PEP,PYPL,COST,TXN",0.430362443,-0.024695044,0.135267031
Equal-weighted,"AMZN,GOOG,PEP,NVDA,NFLX,PYPL,COST,AVGO",0.425762956,-0.02469507,0.149688126
Equal-weighted,"AMZN,FB,CSCO,PEP,NVDA,AMGN,AVGO,TXN",0.381315177,-0.024695213,0.111891114
Equal-weighted,"MSFT,INTC,CSCO,CMCSA,ADBE,PYPL,COST,AVGO,TXN,CHTR",0.450687946,-0.024695237,0.149044525
Equal-weighted,"MSFT,INTC,CSCO,CMCSA,PEP,ADBE,NFLX,AMGN,TXN",0.284721993,-0.024695242,0.106867897
Equal-weighted,"AAPL,AMZN,GOOG,CMCSA,PEP,ADBE,NFLX,PYPL,AVGO",0.463005479,-0.024695261,0.154850229
Equal-weighted,"AMZN,GOOG,FB,INTC,PEP,ADBE,PYPL,AMGN,AVGO",0.425504909,-0.024695492,0.134816261
Equal-weighted,"AAPL,AMZN,GOOG,FB,INTC,NVDA,AMGN,CHTR",0.379492053,-0.024695545,0.148340718
Equal-weighted,"MSFT,GOOG,FB,CSCO,CMCSA,PEP,ADBE,PYPL,AMGN,TXN",0.431385479,-0.024695615,0.122994711
Equal-weighted,"GOOG,PEP,ADBE,NVDA,NFLX,PYPL,AMGN,AVGO",0.426785992,-0.024695641,0.137415807
Equal-weighted,"AMZN,GOOG,CMCSA,PEP,ADBE,PYPL,AMGN,AVGO,TXN,CHTR",0.476054694,-0.024695877,0.142466876
Equal-weighted,"AAPL,AMZN,CMCSA,ADBE,NVDA,NFLX,PYPL,CHTR",0.432570509,-0.024695953,0.185756909
Equal-weighted,"FB,INTC,CSCO,CMCSA,NVDA,NFLX,PYPL",0.365363839,-0.024696087,0.127916676
Equal-weighted,"MSFT,AAPL,GOOG,INTC,CMCSA,PEP,NVDA,NFLX",0.361486733,-0.024696157,0.134169183
Equal-weighted,"AMZN,FB,INTC,ADBE,NVDA,PYPL,AMGN,CHTR",0.395069939,-0.024696184,0.165722942
Equal-weighted,"AAPL,AMZN,GOOG,CSCO,PEP,ADBE,NVDA,AMGN,CHTR",0.375649539,-0.02469647,0.153428172
Equal-weighted,"AAPL,AMZN,ADBE,NVDA,NFLX,PYPL,COST,AMGN",0.38329343,-0.024696532,0.182786429
Equal-weighted,"MSFT,AAPL,AMZN,FB,PEP,NFLX,AMGN,TXN,CHTR",0.35917379,-0.024696551,0.147251339
Equal-weighted,"MSFT,GOOG,INTC,CMCSA,PEP,NVDA,AMGN,TXN,CHTR",0.374535948,-0.024696773,0.121785831
Equal-weighted,"MSFT,GOOG,FB,CMCSA,PEP,NVDA,NFLX,TXN",0.373644053,-0.024696789,0.111608981
Equal-weighted,"MSFT,INTC,CMCSA,PEP,ADBE,NVDA,NFLX,PYPL",0.377064618,-0.024696796,0.151551407
Equal-weighted,"AMZN,FB,INTC,CSCO,CMCSA,PYPL,COST,AMGN,TXN",0.365355462,-0.024696902,0.129997266
Equal-weighted,"AAPL,GOOG,FB,PEP,ADBE,COST,AMGN,AVGO,TXN,CHTR",0.425532947,-0.024696916,0.139526506
Equal-weighted,"MSFT,AMZN,INTC,CSCO,CMCSA,PEP,COST,AMGN,AVGO,CHTR",0.34880955,-0.024696932,0.129591531
Equal-weighted,"MSFT,AMZN,FB,CSCO,CMCSA,PEP,NFLX,COST,AVGO",0.347917655,-0.024696949,0.119414682
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,INTC,CMCSA,PEP,COST,AMGN,TXN",0.361478356,-0.024696972,0.136249772
Equal-weighted,"CSCO,CMCSA,NVDA,NFLX,PYPL,COST,AMGN,TXN",0.366636545,-0.024697051,0.132596811
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,CSCO,CMCSA,ADBE,NVDA,PYPL",0.477692042,-0.02469711,0.169878897
Equal-weighted,"MSFT,AAPL,INTC,CMCSA,ADBE,NFLX,COST,AVGO,TXN",0.380911965,-0.024697182,0.139850417
Equal-weighted,"MSFT,AMZN,CSCO,CMCSA,ADBE,NVDA,NFLX,TXN",0.343185876,-0.024697368,0.131191881
Equal-weighted,"AMZN,GOOG,INTC,CSCO,CMCSA,NVDA,PYPL,AVGO",0.455154587,-0.024697504,0.131510829
Equal-weighted,"MSFT,FB,CSCO,CMCSA,PEP,ADBE,NFLX,AMGN,AVGO",0.348940692,-0.02469752,0.107142362
Equal-weighted,"MSFT,AAPL,GOOG,FB,CMCSA,ADBE,PYPL,COST,AVGO,TXN",0.52757545,-0.024697555,0.155977231
Equal-weighted,"MSFT,AMZN,INTC,CMCSA,PEP,ADBE,PYPL,COST,AMGN,TXN",0.377056241,-0.02469761,0.153631996
Equal-weighted,"MSFT,AAPL,FB,INTC,CMCSA,PEP,ADBE,COST,TXN,CHTR",0.375811574,-0.024698071,0.153662106
Equal-weighted,"AAPL,GOOG,FB,INTC,CMCSA,NVDA,PYPL,AMGN",0.443143238,-0.024698388,0.145026232
Equal-weighted,"MSFT,AMZN,CSCO,CMCSA,PEP,NFLX,PYPL,AVGO,TXN",0.434836323,-0.02469851,0.13042145
Equal-weighted,"AAPL,GOOG,FB,INTC,CSCO,NVDA,COST,AVGO",0.404632841,-0.024698544,0.128570459
Equal-weighted,"FB,INTC,CMCSA,NVDA,NFLX,AMGN,TXN",0.308637072,-0.024698647,0.106339216
Equal-weighted,"AAPL,AMZN,GOOG,CSCO,CMCSA,PEP,NVDA,PYPL,COST",0.438277687,-0.024698742,0.162386005
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,INTC,CMCSA,NFLX,PYPL,CHTR",0.433013199,-0.024698842,0.166871054
Equal-weighted,"AAPL,GOOG,CSCO,CMCSA,NVDA,COST,AVGO,TXN,CHTR",0.455182626,-0.024698929,0.136221074
Equal-weighted,"AMZN,CSCO,CMCSA,PEP,NVDA,NFLX,COST,TXN",0.303771522,-0.024699,0.123698989
Equal-weighted,"MSFT,GOOG,FB,CMCSA,PEP,NVDA,AMGN,AVGO,CHTR",0.438754646,-0.024699051,0.122060295
Equal-weighted,"FB,INTC,CSCO,ADBE,NVDA,PYPL,COST,AVGO",0.420210726,-0.024699182,0.145952683
Equal-weighted,"MSFT,GOOG,INTC,NVDA,NFLX,PYPL,AMGN,CHTR",0.396793713,-0.024699222,0.149436632
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,FB,CMCSA,PEP,COST,AMGN,AVGO",0.425697054,-0.02469925,0.136524237
Equal-weighted,"MSFT,AAPL,GOOG,INTC,PEP,ADBE,NVDA,COST,AVGO",0.41633362,-0.024699253,0.152205189
Equal-weighted,"AMZN,GOOG,INTC,CMCSA,PEP,ADBE,NFLX,PYPL,COST",0.347961253,-0.024699279,0.146624136
Equal-weighted,"AAPL,GOOG,CSCO,CMCSA,PEP,ADBE,NVDA,PYPL,AMGN",0.439300723,-0.024699314,0.150113686
Equal-weighted,"MSFT,AAPL,FB,CMCSA,PEP,NFLX,PYPL,AMGN,TXN",0.422824974,-0.024699394,0.143936852
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,INTC,NFLX,PYPL,COST,AMGN",0.38373612,-0.024699422,0.163900574
Equal-weighted,"AMZN,FB,INTC,CSCO,CMCSA,PEP,ADBE,AMGN,TXN",0.303513474,-0.024699422,0.108827125
Equal-weighted,"GOOG,INTC,CMCSA,ADBE,NFLX,COST,AVGO,TXN,CHTR",0.364866192,-0.024699466,0.120459205
Equal-weighted,"MSFT,AMZN,GOOG,FB,CMCSA,NFLX,PYPL,TXN,CHTR",0.445170519,-0.024699474,0.144310852
Equal-weighted,"MSFT,AAPL,INTC,CSCO,PEP,COST,AMGN,AVGO,TXN,CHTR",0.385206472,-0.024699533,0.137657929
Equal-weighted,"MSFT,AAPL,FB,CSCO,PEP,NFLX,COST,AVGO,TXN",0.384314577,-0.024699549,0.12748108
Equal-weighted,"CSCO,CMCSA,ADBE,NVDA,PYPL,COST,AVGO,TXN,CHTR",0.470760511,-0.024699567,0.153603297
Equal-weighted,"MSFT,AAPL,GOOG,INTC,CSCO,ADBE,NFLX,AVGO,CHTR",0.395525838,-0.024699569,0.138142962
Equal-weighted,"CSCO,CMCSA,PEP,ADBE,NVDA,NFLX,AMGN,TXN",0.304794558,-0.024699572,0.11142667
Equal-weighted,"MSFT,AMZN,CSCO,CMCSA,ADBE,NVDA,AMGN,AVGO,CHTR",0.408296469,-0.02469963,0.141643196
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,CMCSA,ADBE,NVDA,AMGN,TXN",0.420965275,-0.024699669,0.148301436
Equal-weighted,"MSFT,GOOG,FB,PEP,ADBE,NVDA,COST,AVGO,TXN",0.42849094,-0.024699885,0.129644987
Equal-weighted,"MSFT,AMZN,FB,CMCSA,PEP,ADBE,PYPL,COST,AMGN,AVGO",0.441274939,-0.024699889,0.153906461
Equal-weighted,"MSFT,AAPL,AMZN,FB,CMCSA,NVDA,COST,AMGN,CHTR",0.395262084,-0.024699943,0.167430917
Equal-weighted,"MSFT,AMZN,GOOG,INTC,CSCO,PEP,ADBE,PYPL,AMGN,CHTR",0.391670115,-0.024699998,0.151924541
Equal-weighted,"MSFT,AMZN,GOOG,FB,CSCO,PEP,ADBE,NFLX,PYPL",0.39077822,-0.024700014,0.141747691
Equal-weighted,"MSFT,AMZN,GOOG,FB,NFLX,PYPL,COST,AMGN,TXN",0.395893441,-0.024700053,0.141340372
Equal-weighted,"AMZN,GOOG,INTC,CMCSA,NVDA,AMGN,AVGO,TXN",0.39842782,-0.024700064,0.109933369
Equal-weighted,"AAPL,GOOG,INTC,CSCO,NVDA,PYPL,AVGO,TXN",0.491551509,-0.024700105,0.139577227
Equal-weighted,"MSFT,GOOG,FB,CSCO,ADBE,NFLX,AVGO,TXN,CHTR",0.407683159,-0.024700201,0.115582759
Equal-weighted,"AAPL,AMZN,GOOG,FB,INTC,CMCSA,PEP,NVDA",0.380278214,-0.024700338,0.13612841
Equal-weighted,"MSFT,AAPL,FB,INTC,ADBE,NFLX,PYPL,COST,CHTR",0.398069338,-0.02470052,0.181312907
Equal-weighted,"AMZN,FB,CSCO,CMCSA,ADBE,NFLX,COST,AMGN,CHTR",0.289402356,-0.024700696,0.133121772
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,CMCSA,PEP,PYPL,AMGN,AVGO,TXN",0.512615722,-0.024700811,0.147531006
Equal-weighted,"AMZN,FB,INTC,CMCSA,PEP,ADBE,NVDA,PYPL",0.3958561,-0.024700976,0.153510634
Equal-weighted,"AAPL,GOOG,INTC,CMCSA,PEP,NFLX,PYPL,AMGN,CHTR",0.394621881,-0.024701046,0.147105843
Equal-weighted,"MSFT,AAPL,INTC,PEP,NVDA,PYPL,COST,AVGO,CHTR",0.477549097,-0.024701087,0.182341439
Equal-weighted,"MSFT,AAPL,AMZN,FB,INTC,NVDA,PYPL,AMGN",0.431630967,-0.024701118,0.170787071
Equal-weighted,"FB,INTC,CMCSA,ADBE,NVDA,AVGO,TXN,CHTR",0.412761038,-0.024701163,0.127345702
Equal-weighted,"MSFT,AMZN,GOOG,INTC,PEP,NVDA,NFLX,CHTR",0.333928689,-0.024701172,0.14053881
Equal-weighted,"AAPL,GOOG,INTC,CSCO,PEP,NFLX,COST,AVGO,CHTR",0.356111484,-0.024701202,0.13065007
Equal-weighted,"AAPL,AMZN,GOOG,FB,INTC,CSCO,NFLX,AMGN",0.310193354,-0.024701233,0.119095702
Equal-weighted,"AMZN,CSCO,CMCSA,PEP,NVDA,COST,AMGN,AVGO,CHTR",0.368882115,-0.024701262,0.134150304
Equal-weighted,"AAPL,AMZN,GOOG,CMCSA,PEP,NVDA,COST,AMGN,TXN",0.38155092,-0.024701302,0.140808545
Equal-weighted,"AAPL,AMZN,FB,INTC,CMCSA,ADBE,COST,AVGO,TXN",0.399703446,-0.024701362,0.141809644
Equal-weighted,"MSFT,AAPL,AMZN,CMCSA,NVDA,PYPL,AMGN,TXN,CHTR",0.482180752,-0.024701503,0.178437686
Equal-weighted,"AAPL,CMCSA,ADBE,NVDA,NFLX,COST,AVGO,TXN",0.400984529,-0.024701512,0.144409189
Equal-weighted,"AAPL,AMZN,GOOG,CSCO,CMCSA,NFLX,AMGN,TXN,CHTR",0.360743139,-0.024701618,0.126746317
Equal-weighted,"MSFT,AAPL,AMZN,CSCO,NVDA,COST,AVGO,TXN,CHTR",0.443670355,-0.024701659,0.161981913
Equal-weighted,"GOOG,FB,CMCSA,PEP,NFLX,PYPL,AMGN,TXN,CHTR",0.406779201,-0.024701678,0.12454564
Equal-weighted,"MSFT,FB,PEP,NVDA,PYPL,COST,AVGO,TXN,CHTR",0.489706417,-0.024701719,0.159781236
Equal-weighted,"FB,INTC,ADBE,NVDA,COST,AMGN,AVGO,TXN",0.363483959,-0.024701742,0.124375222
Equal-weighted,"GOOG,FB,CSCO,PEP,NFLX,COST,AVGO,TXN,CHTR",0.368268804,-0.024701834,0.108089868
Equal-weighted,"INTC,CSCO,PEP,ADBE,NFLX,PYPL,COST,AVGO,CHTR",0.371689369,-0.02470184,0.148032294
Equal-weighted,"AMZN,FB,INTC,CSCO,ADBE,NFLX,PYPL,AMGN",0.325771239,-0.024701872,0.136477926
Equal-weighted,"AAPL,GOOG,INTC,PEP,ADBE,NFLX,PYPL,COST,TXN",0.384358175,-0.02470188,0.154690534
Equal-weighted,"MSFT,AAPL,FB,CMCSA,PEP,ADBE,PYPL,AVGO,TXN,CHTR",0.52694894,-0.02470191,0.164943339
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,INTC,ADBE,PYPL,COST,AVGO,CHTR",0.487860086,-0.024701938,0.18490706
Equal-weighted,"AMZN,CMCSA,PEP,ADBE,NVDA,PYPL,COST,AMGN,TXN",0.397128806,-0.02470194,0.158190768
Equal-weighted,"MSFT,AAPL,AMZN,GOOG,INTC,PEP,ADBE,NFLX,AMGN",0.321894133,-0.024701942,0.142730433
Equal-weighted,"MSFT,AAPL,AMZN,CSCO,PEP,ADBE,NVDA,PYPL,AMGN",0.427788452,-0.024702043,0.175874525
Equal-weighted,"MSFT,AMZN,INTC,ADBE,NFLX,COST,AVGO,TXN,CHTR",0.353353921,-0.024702196,0.146220044
Equal-weighted,"MSFT,AAPL,CSCO,ADBE,NVDA,AMGN,AVGO,TXN,CHTR",0.444693391,-0.02470223,0.149709594
Equal-weighted,"AMZN,CSCO,CMCSA,ADBE,NFLX,PYPL,AMGN,TXN,CHTR",0.376321024,-0.024702257,0.144128541
Equal-weighted,"AAPL,FB,CMCSA,PEP,ADBE,NVDA,COST,TXN,CHTR",0.395884138,-0.024702401,0.158220878
Equal-weighted,"AMZN,INTC,CSCO,PEP,NVDA,PYPL,AMGN,AVGO",0.405250997,-0.024702438,0.137506457
Equal-weighted,"MSFT,GOOG,INTC,CSCO,CMCSA,PYPL,COST,AVGO,TXN,CHTR",0.471203202,-0.024702456,0.134717442
Equal-weighted,"MSFT,GOOG,INTC,CSCO,CMCSA,PEP,NFLX,AMGN,TXN",0.305237248,-0.024702461,0.092540815
Equal-weighted,"MSFT,AAPL,FB,PEP,ADBE,PYPL,COST,AMGN,AVGO,TXN",0.477671861,-0.024702489,0.161972859
Equal-weighted,"MSFT,AMZN,GOOG,FB,ADBE,PYPL,COST,AVGO,TXN,CHTR",0.500017406,-0.02470257,0.162346858
Equal-weighted,"MSFT,AMZN,GOOG,FB,PEP,ADBE,NFLX,AMGN,TXN",0.334051453,-0.024702574,0.12017023
Equal-weighted,"AAPL,FB,INTC,CSCO,PEP,NVDA,AVGO,CHTR",0.40400633,-0.024702899,0.137536567
Equal-weighted,"AAPL,AMZN,GOOG,CMCSA,NVDA,NFLX,PYPL,CHTR",0.453085764,-0.024703172,0.171429826
Equal-weighted,"AAPL,FB,CSCO,ADBE,NFLX,COST,AMGN,TXN,CHTR",0.325799278,-0.024703297,0.14118817
Equal-weighted,"AMZN,GOOG,FB,INTC,NVDA,PYPL,AMGN,CHTR",0.415585194,-0.024703403,0.151395859
Equal-weighted,"AAPL,FB,INTC,PEP,ADBE,NVDA,PYPL,TXN",0.432253021,-0.024703577,0.161577032
Equal-weighted,"AAPL,AMZN,GOOG,FB,INTC,CSCO,ADBE,AVGO,CHTR",0.41431732,-0.02470375,0.140102189
Equal-weighted,"AAPL,AMZN,GOOG,NVDA,NFLX,PYPL,COST,AMGN",0.403808685,-0.024703751,0.168459346
Equal-weighted,"MSFT,AAPL,AMZN,INTC,PEP,NFLX,PYPL,AMGN,CHTR",0.38310961,-0.024703776,0.172866682
Equal-weighted,"AAPL,CSCO,PEP,NVDA,COST,AMGN,AVGO,TXN,CHTR",0.405279036,-0.024703863,0.142216702
Equal-weighted,"AAPL,GOOG,CSCO,ADBE,NVDA,NFLX,AVGO,CHTR",0.415598403,-0.024703899,0.142701734
Equal-weighted,"MSFT,GOOG,INTC,CMCSA,PEP,NVDA,NFLX,PYPL",0.397579873,-0.024704015,0.137224324
Equal-weighted,"AAPL,GOOG,INTC,PEP,ADBE,PYPL,COST,AMGN,AVGO,CHTR",0.449468768,-0.024704142,0.165141849
Equal-weighted,"AAPL,GOOG,FB,PEP,ADBE,NFLX,PYPL,COST,AVGO",0.448576873,-0.024704158,0.154964999
Equal-weighted,"AMZN,GOOG,CSCO,PEP,ADBE,NVDA,PYPL,AMGN,CHTR",0.411742679,-0.024704328,0.156483313
Equal-weighted,"INTC,PEP,ADBE,NFLX,COST,AMGN,AVGO,TXN,CHTR",0.314962602,-0.0247044,0.126454833
Equal-weighted,"MSFT,AAPL,GOOG,INTC,CMCSA,NFLX,COST,AVGO,TXN",0.40142722,-0.024704401,0.125523334
Equal-weighted,"MSFT,AMZN,FB,PEP,NFLX,PYPL,AMGN,TXN,CHTR",0.39526693,-0.024704408,0.15030648
Equal-weighted,"MSFT,AAPL,CSCO,CMCSA,NVDA,PYPL,COST,AVGO,TXN",0.507321539,-0.024704502,0.158667427
Equal-weighted,"MSFT,AMZN,GOOG,CSCO,CMCSA,NVDA,NFLX,TXN",0.363701131,-0.024704587,0.116864798
Equal-weighted,"AAPL,AMZN,GOOG,CSCO,ADBE,COST,AMGN,AVGO,TXN,CHTR",0.415590026,-0.024704714,0.144782324
Equal-weighted,"MSFT,GOOG,FB,CSCO,CMCSA,PEP,NFLX,AMGN,AVGO",0.369455947,-0.024704739,0.092815279
Equal-weighted,"GOOG,FB,PEP,ADBE,PYPL,COST,AMGN,AVGO,TXN,CHTR",0.461626088,-0.024704774,0.142581647
Equal-weighted,"MSFT,AMZN,GOOG,INTC,CMCSA,PEP,PYPL,COST,AMGN,TXN",0.397571496,-0.024704829,0.139304913
Equal-weighted,"AAPL,FB,ADBE,NVDA,NFLX,PYPL,COST,CHTR",0.418141903,-0.02470485,0.185871679
Equal-weighted,"MSFT,GOOG,INTC,CSCO,CMCSA,PEP,ADBE,AVGO,TXN,CHTR",0.409361214,-0.024704977,0.113547301
Equal-weighted,"MSFT,INTC,CMCSA,ADBE,NFLX,PYPL,COST,AVGO,TXN",0.417005105,-0.024705039,0.142905558
Equal-weighted,"MSFT,AAPL,GOOG,FB,INTC,CMCSA,PEP,COST,TXN,CHTR",0.396326829,-0.02470529,0.139335023
Equal-weighted,"MSFT,FB,CSCO,CMCSA,NVDA,NFLX,AMGN,CHTR",0.339020977,-0.024705431,0.12372196
Equal-weighted,"MSFT,GOOG,INTC,CSCO,PEP,ADBE,COST,AMGN,AVGO,TXN",0.360084135,-0.024705556,0.110576821
Equal-weighted,"MSFT,AAPL,AMZN,FB,CSCO,CMCSA,NFLX,COST,AMGN",0.325963384,-0.024705631,0.138185902
Equal-weighted,"MSFT,AAPL,INTC,CSCO,ADBE,NVDA,NFLX,COST",0.31659995,-0.024705633,0.153866854
Equal-weighted,"MSFT,AAPL,AMZN,INTC,CSCO,CMCSA,ADBE,COST,TXN,CHTR",0.365868652,-0.024705868,0.158917923
Equal-weighted,"MSFT,FB,INTC,CMCSA,PEP,ADBE,PYPL,COST,TXN,CHTR",0.411904714,-0.024705928,0.156717247
Equal-weighted,"MSFT,AMZN,GOOG,FB,CMCSA,ADBE,NVDA,COST,AMGN",0.370139748,-0.024705966,0.140349809
Equal-weighted,"MSFT,AAPL,GOOG,FB,CSCO,ADBE,NVDA,PYPL,COST",0.463263436,-0.024706007,0.169993668
Equal-weighted,"MSFT,AAPL,FB,INTC,CMCSA,NVDA,AVGO,TXN",0.449322066,-0.024706098,0.132409831
Equal-weighted,"MSFT,INTC,CSCO,ADBE,NVDA,COST,AMGN,TXN,CHTR",0.329649165,-0.024706248,0.141483501
Equal-weighted,"MSFT,FB,CSCO,ADBE,NVDA,NFLX,COST,TXN",0.328757271,-0.024706265,0.131306651
Equal-weighted,"AAPL,AMZN,GOOG,ADBE,NVDA,PYPL,COST,AVGO,CHTR",0.507932651,-0.024706268,0.189465833
Equal-weighted,"AAPL,AMZN,GOOG,PEP,ADBE,NVDA,NFLX,AMGN",0.341966698,-0.024706272,0.147289205
Equal-weighted,"GOOG,FB,INTC,CSCO,NVDA,PYPL,COST,AVGO",0.440725981,-0.024706401,0.1316256
Equal-weighted,"AMZN,ADBE,NVDA,NFLX,COST,AVGO,TXN,CHTR",0.373426485,-0.024706526,0.150778817
Equal-weighted,"AAPL,GOOG,FB,INTC,CSCO,CMCSA,ADBE,PYPL,AVGO",0.477968504,-0.024706593,0.136787702
Equal-weighted,"AMZN,GOOG,FB,INTC,CSCO,CMCSA,PEP,AMGN,TXN",0.32402873,-0.024706641,0.094500042
Equal-weighted,"MSFT,AMZN,INTC,CMCSA,PEP,NFLX,COST,AMGN,AVGO",0.315126709,-0.024706734,0.123452564
Equal-weighted,"MSFT,AAPL,INTC,CSCO,PEP,NFLX,PYPL,COST,AVGO",0.408250397,-0.024706775,0.153096423
Equal-weighted,"GOOG,CSCO,CMCSA,NVDA,PYPL,COST,AVGO,TXN,CHTR",0.491275766,-0.024706786,0.139276215
Equal-weighted,"GOOG,CSCO,CMCSA,PEP,NVDA,NFLX,AMGN,TXN",0.325309813,-0.024706791,0.097099587
Equal-weighted,"MSFT,AMZN,GOOG,CSCO,CMCSA,NVDA,AMGN,AVGO,CHTR",0.428811724,-0.024706849,0.127316113
Equal-weighted,"FB,INTC,CSCO,CMCSA,ADBE,NFLX,AVGO,TXN",0.343462339,-0.024706851,0.098100686
Equal-weighted,"MSFT,AAPL,CSCO,CMCSA,PEP,ADBE,NVDA,AVGO,TXN",0.445479552,-0.024707023,0.137497285
Equal-weighted,"MSFT,AMZN,GOOG,FB,CMCSA,PEP,PYPL,COST,AMGN,AVGO",0.461790194,-0.024707108,0.139579378
Equal-weighted,"MSFT,GOOG,INTC,PEP,ADBE,NVDA,PYPL,COST,AVGO",0.45242676,-0.02470711,0.15526033
Equal-weighted,"MSFT,AAPL,AMZN,CSCO,CMCSA,NFLX,PYPL,AMGN,TXN",0.412882052,-0.024707191,0.14919267
Equal-weighted,"MSFT,INTC,CSCO,PEP,PYPL,COST,AMGN,AVGO,TXN,CHTR",0.421299612,-0.02470739,0.14071307
Equal-weighted,"MSFT,FB,CSCO,PEP,NFLX,PYPL,COST,AVGO,TXN",0.420407718,-0.024707407,0.13053622
Equal-weighted,"MSFT,GOOG,INTC,CSCO,ADBE,NFLX,PYPL,AVGO,CHTR",0.431618979,-0.024707427,0.141198103
Equal-weighted,"MSFT,AMZN,GOOG,CMCSA,ADBE,NVDA,PYPL,AMGN,TXN",0.457058415,-0.024707527,0.151356577
Equal-weighted,"AAPL,GOOG,CSCO,CMCSA,ADBE,PYPL,COST,AMGN,AVGO,TXN",0.47924121,-0.024707557,0.141467837
Equal-weighted,"MSFT,AMZN,GOOG,CSCO,ADBE,NVDA,COST,AVGO,TXN",0.418548018,-0.024707682,0.134900805
Equal-weighted,"MSFT,AAPL,GOOG,FB,INTC,NFLX,PYPL,COST,CHTR",0.418584593,-0.024707739,0.166985824
Equal-weighted,"MSFT,AMZN,FB,CMCSA,NVDA,PYPL,COST,AMGN,CHTR",0.431355224,-0.0247078,0.170486058
Equal-weighted,"AMZN,GOOG,FB,CSCO,CMCSA,NFLX,COST,AMGN,CHTR",0.309917611,-0.024707915,0.11879469
Equal-weighted,"GOOG,INTC,CSCO,ADBE,NVDA,NFLX,COST,CHTR",0.300554177,-0.024707917,0.134475642
Equal-weighted,"MSFT,AAPL,GOOG,FB,CMCSA,ADBE,NVDA,TXN,CHTR",0.455813748,-0.024707987,0.151386687
Equal-weighted,"AAPL,INTC,CSCO,CMCSA,PEP,ADBE,COST,AMGN,TXN,CHTR",0.327477334,-0.024708072,0.139152712
Equal-weighted,"AAPL,FB,CSCO,CMCSA,PEP,ADBE,NFLX,COST,TXN",0.326585439,-0.024708089,0.128975862
Equal-weighted,"AAPL,AMZN,PEP,NVDA,NFLX,PYPL,AMGN,CHTR",0.403182175,-0.024708106,0.177425454
