,Ticker,one_year,avg_drawdown,yearly_vol,
Equal-weighted,"NVDA,TSLA,GOOG,SEDG",0.613738147,-0.020320817,0.406528429,
Equal-weighted,"NVDA,TWTR,TSLA,AAPL,AMZN,GOOG",0.613678721,-0.033312844,0.389062538,
Equal-weighted,"NFLX,BABA,TWTR,AMZN,ENPH,FB,GOOG,FSLR",0.613589426,-0.05082417,0.380917249,
Equal-weighted,"NFLX,BIDU,AAPL,AMZN,ENPH,FB,GOOG",0.613453686,-0.036081028,0.338251247,
Equal-weighted,"NVDA,BABA,BIDU,AMZN,ENPH,GOOG",0.61333394,-0.03380159,0.362892095,
Equal-weighted,"NVDA,BIDU,ENPH,FB,FSLR",0.613283486,-0.035398338,0.370846434,
Equal-weighted,"NFLX,NVDA,TWTR,AAPL,ENPH,GOOG",0.613282048,-0.038437245,0.353908383,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,AAPL,AMZN,GOOG,FSLR,SEDG",0.613237377,-0.045519774,0.364156125,
Equal-weighted,"NVDA,BABA,TWTR,AAPL,ENPH,FB,GOOG",0.613150633,-0.04244936,0.391051952,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,FB,GOOG",0.613134238,-0.029662322,0.386636066,
Equal-weighted,"TSLA,AAPL,AMZN,GOOG,SEDG",0.612812409,-0.022273114,0.391145328,
Equal-weighted,"NFLX,NVDA,TSLA,AAPL,GOOG,FSLR",0.61271884,-0.029256973,0.41007995,
Equal-weighted,"NVDA,BIDU,TWTR,ENPH,FB",0.612601508,-0.040487944,0.347676586,
Equal-weighted,"NVDA,BABA,TSLA,AAPL,FB,GOOG,FSLR",0.612587425,-0.033269087,0.447223519,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,GOOG,SEDG",0.612555398,-0.05449753,0.340986276,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,AAPL,FB,FSLR,SEDG",0.612504945,-0.05662416,0.348940615,
Equal-weighted,"BABA,BIDU,TWTR,ENPH,GOOG,FSLR",0.612442428,-0.048827885,0.346816497,
Equal-weighted,"NFLX,AAPL,ENPH,GOOG,SEDG",0.612415736,-0.026922973,0.355991173,
Equal-weighted,"BIDU,AAPL,AMZN,ENPH,FB,FSLR",0.612357748,-0.037726376,0.355463333,
Equal-weighted,"NFLX,BABA,TWTR,TSLA,AMZN,FB,GOOG,FSLR",0.61234424,-0.046733503,0.413918968,
Equal-weighted,"BABA,AAPL,ENPH,FB,GOOG,SEDG",0.612284321,-0.031025852,0.393134743,
Equal-weighted,"NFLX,BIDU,TSLA,AAPL,AMZN,FB,GOOG",0.6122085,-0.031990361,0.371252966,
Equal-weighted,"NVDA,TWTR,AAPL,ENPH,FSLR",0.61218611,-0.040082594,0.37112047,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AMZN,GOOG",0.612088754,-0.029710923,0.395893814,
Equal-weighted,"NVDA,BIDU,TSLA,FB,FSLR",0.612038301,-0.031307671,0.403848153,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,GOOG",0.612036862,-0.034346578,0.386910102,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AAPL,FB,GOOG",0.611905447,-0.038358693,0.424053671,
Equal-weighted,"NFLX,NVDA,BABA,AMZN,ENPH,FB,FSLR",0.611743141,-0.038476958,0.412052498,
Equal-weighted,"BIDU,ENPH,FB,SEDG",0.611735196,-0.028285215,0.349759376,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,ENPH,GOOG",0.611692081,-0.034835324,0.360739659,
Equal-weighted,"BIDU,TWTR,AAPL,AMZN,ENPH,FB",0.61167577,-0.042815982,0.332293485,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FSLR,SEDG",0.611459461,-0.056610727,0.358198363,
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,FB",0.611356322,-0.036397277,0.380678305,
Equal-weighted,"AAPL,ENPH,FSLR,SEDG",0.611319798,-0.02903617,0.37320326,
Equal-weighted,"BABA,BIDU,TWTR,TSLA,GOOG,FSLR",0.611197242,-0.044737218,0.379818216,
Equal-weighted,"NFLX,TSLA,AAPL,GOOG,SEDG",0.61117055,-0.023156562,0.388992892,
Equal-weighted,"BIDU,TSLA,AAPL,AMZN,FB,FSLR",0.611112562,-0.03363571,0.388465052,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,AMZN,ENPH,FB",0.611061163,-0.043566564,0.38888265,
Equal-weighted,"BABA,TSLA,AAPL,FB,GOOG,SEDG",0.611039135,-0.027259441,0.426136461,
Equal-weighted,"NVDA,TWTR,TSLA,AAPL,FSLR",0.610940924,-0.035991927,0.404122188,
Equal-weighted,"NFLX,BABA,BIDU,AAPL,AMZN,ENPH,GOOG",0.610766343,-0.037163363,0.345356558,
Equal-weighted,"NFLX,BIDU,AAPL,ENPH,FB,FSLR",0.610715889,-0.03876011,0.353310897,
Equal-weighted,"TWTR,AAPL,ENPH,SEDG",0.61063782,-0.038013927,0.350033412,
Equal-weighted,"NVDA,BABA,BIDU,ENPH,FSLR",0.610596143,-0.036480673,0.377951746,
Equal-weighted,"NFLX,NVDA,BABA,TSLA,AMZN,FB,FSLR",0.610497955,-0.034386291,0.445054217,
Equal-weighted,"BIDU,TSLA,FB,SEDG",0.61049001,-0.024518805,0.382761095,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,GOOG",0.610446895,-0.030744657,0.393741378,
Equal-weighted,"BIDU,TWTR,TSLA,AAPL,AMZN,FB",0.610430584,-0.038725315,0.365295204,
Equal-weighted,"NFLX,BABA,AMZN,ENPH,FB,SEDG",0.610194851,-0.031913062,0.39096544,
Equal-weighted,"TSLA,AAPL,FSLR,SEDG",0.610074612,-0.025269759,0.406204979,
Equal-weighted,"NFLX,BIDU,TWTR,AAPL,ENPH,FB",0.610033911,-0.043849716,0.330141049,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,ENPH",0.609914165,-0.041570278,0.354781898,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,FSLR,SEDG",0.609817602,-0.057494175,0.356045927,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AMZN,FB",0.609815977,-0.039475897,0.421884369,
Equal-weighted,"NVDA,TWTR,ENPH,FB,GOOG,FSLR",0.609696574,-0.043077591,0.376321774,
Equal-weighted,"BABA,BIDU,AAPL,AMZN,ENPH,FSLR",0.609670405,-0.038808711,0.362568645,
Equal-weighted,"NFLX,BABA,BIDU,TSLA,AAPL,AMZN,GOOG",0.609521157,-0.033072696,0.378358277,
Equal-weighted,"NFLX,BIDU,TSLA,AAPL,FB,FSLR",0.609470703,-0.034669444,0.386312616,
Equal-weighted,"TWTR,TSLA,AAPL,SEDG",0.609392634,-0.034247516,0.38303513,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,FSLR",0.609350957,-0.032390006,0.410953465,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,AMZN,GOOG,FSLR,SEDG",0.60910134,-0.055760051,0.326256098,
Equal-weighted,"BABA,BIDU,ENPH,SEDG",0.609047853,-0.02915523,0.356864688,
Equal-weighted,"BABA,BIDU,TWTR,AAPL,AMZN,ENPH",0.608988427,-0.043898317,0.339398797,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,AMZN,FB,GOOG,FSLR,SEDG",0.608969925,-0.059862929,0.363399667,
Equal-weighted,"NFLX,BABA,TSLA,AMZN,FB,SEDG",0.608949665,-0.028146652,0.423967159,
Equal-weighted,"ENPH,FB,GOOG,FSLR,SEDG",0.608830262,-0.032288372,0.378404564,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,AAPL,FB",0.608788725,-0.039759049,0.363142768,
Equal-weighted,"TWTR,AAPL,AMZN,ENPH,FB,GOOG,FSLR",0.608770835,-0.045405629,0.360938673,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA",0.608668979,-0.037479612,0.387783616,
Equal-weighted,"NVDA,TWTR,TSLA,FB,GOOG,FSLR",0.608451388,-0.038986924,0.409323493,
Equal-weighted,"BABA,BIDU,TSLA,AAPL,AMZN,FSLR",0.608425219,-0.034718044,0.395570364,
Equal-weighted,"TWTR,ENPH,FB,GOOG,SEDG",0.608148284,-0.041266129,0.355234716,
Equal-weighted,"NFLX,BABA,BIDU,AAPL,ENPH,FSLR",0.608028546,-0.039842445,0.360416209,
Equal-weighted,"NFLX,NVDA,AAPL,AMZN,ENPH,FB,GOOG",0.608020488,-0.031413069,0.374861835,
Equal-weighted,"BABA,BIDU,TSLA,SEDG",0.607802667,-0.02538882,0.389866407,
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AAPL,AMZN",0.607743241,-0.03980765,0.372400515,
Equal-weighted,"TSLA,FB,GOOG,FSLR,SEDG",0.607585076,-0.028521961,0.411406283,
Equal-weighted,"TWTR,TSLA,AAPL,AMZN,FB,GOOG,FSLR",0.607525649,-0.041314962,0.393940392,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AAPL,ENPH",0.607346568,-0.044932051,0.337246361,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,FB,GOOG,FSLR,SEDG",0.607328066,-0.060746377,0.361247231,
Equal-weighted,"NFLX,BIDU,AMZN,ENPH,GOOG,FSLR",0.607312284,-0.037791594,0.33062638,
Equal-weighted,"BABA,BIDU,AMZN,ENPH,FB,GOOG,FSLR",0.607180869,-0.041803708,0.367769949,
Equal-weighted,"NFLX,TWTR,AAPL,ENPH,FB,GOOG,FSLR",0.607128977,-0.046439363,0.358786237,
Equal-weighted,"NVDA,BABA,TWTR,ENPH,GOOG,FSLR",0.607009231,-0.044159925,0.383427085,
Equal-weighted,"NVDA,AAPL,AMZN,ENPH,FB,FSLR",0.60692455,-0.033058417,0.392073922,
Equal-weighted,"TWTR,TSLA,FB,GOOG,SEDG",0.606903098,-0.037499718,0.388236435,
Equal-weighted,"NVDA,BIDU,AAPL,ENPH,GOOG",0.60687349,-0.029416783,0.340761083,
Equal-weighted,"NFLX,BABA,BIDU,TSLA,AAPL,FSLR",0.60678336,-0.035751778,0.393417928,
Equal-weighted,"NFLX,NVDA,TSLA,AAPL,AMZN,FB,GOOG",0.606775302,-0.027322402,0.407863554,
Equal-weighted,"NFLX,BIDU,TWTR,AMZN,ENPH,GOOG",0.606630306,-0.042881199,0.307456532,
Equal-weighted,"BABA,BIDU,TWTR,AMZN,ENPH,FB,GOOG",0.606498891,-0.046893314,0.344600101,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AAPL,AMZN,FB,GOOG,FSLR,SEDG",0.606402327,-0.062698675,0.34586413,
Equal-weighted,"NVDA,ENPH,FB,SEDG",0.606301999,-0.024791666,0.386369965,
Equal-weighted,"NVDA,TWTR,AAPL,AMZN,ENPH,FB",0.606242572,-0.038148023,0.368904074,
Equal-weighted,"BABA,ENPH,GOOG,FSLR,SEDG",0.606142919,-0.033158387,0.385509876,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL",0.606101382,-0.040841384,0.37024808,
Equal-weighted,"BABA,TWTR,AAPL,AMZN,ENPH,GOOG,FSLR",0.606083492,-0.046487964,0.368043985,
Equal-weighted,"NFLX,BIDU,TSLA,AMZN,GOOG,FSLR",0.606067098,-0.033700927,0.363628099,
Equal-weighted,"BABA,BIDU,TSLA,AMZN,FB,GOOG,FSLR",0.605935683,-0.037713041,0.400771668,
Equal-weighted,"NFLX,TWTR,TSLA,AAPL,FB,GOOG,FSLR",0.605883791,-0.042348696,0.391787956,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,GOOG,FSLR",0.605764045,-0.040069259,0.416428804,
Equal-weighted,"NVDA,TSLA,AAPL,AMZN,FB,FSLR",0.605679364,-0.028967751,0.425075641,
Equal-weighted,"NVDA,BIDU,TSLA,AAPL,GOOG",0.605628304,-0.025326116,0.373762802,
Equal-weighted,"NFLX,BABA,BIDU,ENPH,FB,GOOG,FSLR",0.60553901,-0.042837442,0.365617513,
Equal-weighted,"BIDU,TWTR,AMZN,ENPH,FSLR",0.605534368,-0.044526548,0.324668618,
Equal-weighted,"BABA,TWTR,ENPH,GOOG,SEDG",0.605460941,-0.042136143,0.362340027,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,AMZN,GOOG",0.60538512,-0.038790532,0.34045825,
Equal-weighted,"AAPL,AMZN,ENPH,FB,SEDG",0.60537626,-0.026743964,0.370986864,
Equal-weighted,"NFLX,NVDA,BABA,AAPL,AMZN,ENPH,GOOG",0.605333145,-0.032495403,0.381967147,
Equal-weighted,"NFLX,NVDA,AAPL,ENPH,FB,FSLR",0.605282692,-0.034092151,0.389921486,
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AMZN,FB,GOOG",0.605253705,-0.042802647,0.37760182,
Equal-weighted,"NVDA,TSLA,FB,SEDG",0.605056813,-0.021025255,0.419371684,
Equal-weighted,"NVDA,TWTR,TSLA,AAPL,AMZN,FB",0.604997386,-0.034057356,0.401905793,
Equal-weighted,"BABA,TSLA,GOOG,FSLR,SEDG",0.604897733,-0.029391976,0.418511594,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,ENPH,FB,GOOG",0.604857032,-0.047927048,0.342447665,
Equal-weighted,"BABA,TWTR,TSLA,AAPL,AMZN,GOOG,FSLR",0.604838306,-0.042397297,0.401045703,
Equal-weighted,"NFLX,NVDA,BIDU,AMZN,ENPH",0.604784021,-0.030533987,0.338591781,
Equal-weighted,"NVDA,BABA,BIDU,AMZN,ENPH,FB",0.604652606,-0.034546102,0.37573535,
Equal-weighted,"NFLX,NVDA,TWTR,AAPL,ENPH,FB",0.604600713,-0.039181757,0.366751638,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,AAPL,AMZN,FB,FSLR,SEDG",0.604556042,-0.046224212,0.376999379,
Equal-weighted,"NFLX,BABA,TWTR,AAPL,ENPH,GOOG,FSLR",0.604441634,-0.047521698,0.365891549,
Equal-weighted,"NFLX,BABA,BIDU,TSLA,FB,GOOG,FSLR",0.604293824,-0.038746775,0.398619232,
Equal-weighted,"BIDU,TWTR,TSLA,AMZN,FSLR",0.604289182,-0.040435881,0.357670337,
Equal-weighted,"NVDA,BABA,AAPL,AMZN,ENPH,FSLR",0.604237207,-0.034140752,0.399179234,
Equal-weighted,"BABA,TWTR,TSLA,GOOG,SEDG",0.604215755,-0.038369733,0.395341746,
Equal-weighted,"TSLA,AAPL,AMZN,FB,SEDG",0.604131074,-0.022977553,0.403988583,
Equal-weighted,"NFLX,NVDA,BABA,TSLA,AAPL,AMZN,GOOG",0.604087959,-0.028404737,0.414968866,
Equal-weighted,"NFLX,NVDA,TSLA,AAPL,FB,FSLR",0.604037506,-0.030001484,0.422923205,
Equal-weighted,"NFLX,BIDU,TWTR,ENPH,FSLR",0.603892509,-0.045560282,0.322516182,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AAPL,AMZN,FB,SEDG",0.603874064,-0.055201969,0.353829531,
Equal-weighted,"BABA,BIDU,TWTR,ENPH,FB,FSLR",0.603761094,-0.049572396,0.359659752,
Equal-weighted,"NFLX,AAPL,ENPH,FB,SEDG",0.603734401,-0.027627412,0.368834428,
Equal-weighted,"NVDA,BABA,ENPH,SEDG",0.603614656,-0.025661681,0.393475276,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,FB,GOOG",0.603611846,-0.043836381,0.375449384,
Equal-weighted,"NVDA,BABA,TWTR,AAPL,AMZN,ENPH",0.603555229,-0.039230358,0.376009385,
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AMZN",0.603538835,-0.02644332,0.371593499,
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AMZN,FB",0.60340742,-0.030455435,0.408737069,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,FB",0.603355528,-0.03509109,0.399753357,
Equal-weighted,"NFLX,BABA,TWTR,TSLA,AAPL,GOOG,FSLR",0.603196448,-0.043431031,0.398893267,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,ENPH,FB",0.603010747,-0.035579836,0.373582914,
Equal-weighted,"NVDA,BABA,TSLA,AAPL,AMZN,FSLR",0.602992021,-0.030050085,0.432180952,
Equal-weighted,"BABA,AAPL,AMZN,ENPH,SEDG",0.602688917,-0.027613979,0.378092176,
Equal-weighted,"NFLX,BIDU,TWTR,TSLA,FSLR",0.602647323,-0.041469615,0.355517901,
Equal-weighted,"NFLX,NVDA,BABA,AAPL,ENPH,FSLR",0.602595349,-0.035174486,0.397026798,
Equal-weighted,"BABA,BIDU,TWTR,TSLA,FB,FSLR",0.602515908,-0.04548173,0.39266147,
Equal-weighted,"NVDA,BIDU,TWTR,AAPL,FB,GOOG,FSLR,SEDG",0.602509475,-0.055577279,0.341268655,
Equal-weighted,"NFLX,TSLA,AAPL,FB,SEDG",0.602489215,-0.023861001,0.401836147,
Equal-weighted,"NVDA,BABA,TSLA,SEDG",0.60236947,-0.02189527,0.426476995,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AAPL,AMZN",0.602310043,-0.035139691,0.409011104,
Equal-weighted,"NFLX,BABA,BIDU,AAPL,AMZN,ENPH,FB",0.602085008,-0.037907875,0.358199813,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,AAPL,ENPH",0.60191337,-0.040264092,0.373856949,
Equal-weighted,"NFLX,NVDA,AMZN,ENPH,GOOG,FSLR",0.601879086,-0.033123634,0.367236968,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,FB",0.601765561,-0.031489169,0.406584633,
Equal-weighted,"NVDA,BABA,AMZN,ENPH,FB,GOOG,FSLR",0.601747671,-0.037135749,0.404380538,
Equal-weighted,"BABA,TSLA,AAPL,AMZN,SEDG",0.601443731,-0.023847568,0.411093894,
Equal-weighted,"NFLX,NVDA,BABA,TSLA,AAPL,FSLR",0.601350163,-0.031083819,0.430028516,
Equal-weighted,"NFLX,NVDA,TWTR,AMZN,ENPH,GOOG",0.601197108,-0.03821324,0.34406712,
Equal-weighted,"NVDA,BABA,TWTR,AMZN,ENPH,FB,GOOG",0.601065693,-0.042225355,0.38121069,
Equal-weighted,"NFLX,BABA,AAPL,ENPH,SEDG",0.601047058,-0.028497427,0.37593974,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,AAPL,AMZN,FB,GOOG,FSLR,SEDG",0.60096913,-0.059205125,0.382474719,
Equal-weighted,"NFLX,BABA,BIDU,TSLA,AAPL,AMZN,FB",0.600839822,-0.033817208,0.391201532,
Equal-weighted,"BIDU,AAPL,ENPH,FB,GOOG,FSLR",0.600720419,-0.037418901,0.345638937,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL",0.600668184,-0.036173425,0.406858668,
Equal-weighted,"NFLX,NVDA,TSLA,AMZN,GOOG,FSLR",0.6006339,-0.029032968,0.400238687,
Equal-weighted,"NVDA,BABA,TSLA,AMZN,FB,GOOG,FSLR",0.600502485,-0.033045082,0.437382257,
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,AMZN,FB,FSLR,SEDG",0.600420005,-0.056464489,0.339099353,
Equal-weighted,"NFLX,AMZN,ENPH,GOOG,SEDG",0.600330796,-0.026763302,0.34614991,
Equal-weighted,"BABA,AMZN,ENPH,FB,GOOG,SEDG",0.600199381,-0.030866181,0.38329348,
Equal-weighted,"NFLX,NVDA,BABA,ENPH,FB,GOOG,FSLR",0.600105812,-0.038169483,0.402228102,
Equal-weighted,"NVDA,TWTR,AMZN,ENPH,FSLR",0.60010117,-0.039858589,0.361279207,
Equal-weighted,"BIDU,TWTR,AAPL,ENPH,FB,GOOG",0.600038441,-0.042508507,0.322469089,
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AMZN,GOOG",0.599951922,-0.034122573,0.377068839,
Equal-weighted,"NVDA,BABA,BIDU,TWTR,AAPL,GOOG,FSLR,SEDG",0.599822132,-0.056447294,0.348373967,
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AMZN,FB,GOOG",0.599820507,-0.038134688,0.414212408,
Equal-weighted,"NFLX,BABA,TSLA,AAPL,SEDG",0.599801872,-0.024731016,0.408941458,
Equal-weighted,"BIDU,TSLA,AAPL,FB,GOOG,FSLR",0.599475233,-0.033328235,0.378640656,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,ENPH,FB,GOOG",0.599423834,-0.043259089,0.379058254,
Equal-weighted,"AMZN,ENPH,FSLR,SEDG",0.599234858,-0.028876499,0.363361997,
Equal-weighted,"NFLX,BABA,AAPL,AMZN,ENPH,FB,GOOG,FSLR",0.599180074,-0.040497522,0.386845001,
Equal-weighted,"NFLX,TSLA,AMZN,GOOG,SEDG",0.59908561,-0.022996892,0.379151629,
Equal-weighted,"BABA,TSLA,AMZN,FB,GOOG,SEDG",0.598954195,-0.02709977,0.416295199,
Equal-weighted,"NFLX,NVDA,BABA,TSLA,FB,GOOG,FSLR",0.598860626,-0.034078816,0.435229821,
Equal-weighted,"NVDA,TWTR,TSLA,AMZN,FSLR",0.598855984,-0.035767922,0.394280926,
Equal-weighted,"BIDU,TWTR,TSLA,AAPL,FB,GOOG",0.598793255,-0.03841784,0.355470808,
Equal-weighted,"NFLX,BIDU,AMZN,ENPH,FB,FSLR",0.598630949,-0.038536105,0.343469635,
Equal-weighted,"NFLX,BABA,ENPH,FB,GOOG,SEDG",0.598557522,-0.031749629,0.381141044,
Equal-weighted,"TWTR,AMZN,ENPH,SEDG",0.59855288,-0.037854256,0.340192149,
Equal-weighted,"NFLX,BABA,TWTR,AAPL,AMZN,ENPH,FB,GOOG",0.598498096,-0.045587127,0.363675153,
Equal-weighted,"NFLX,NVDA,TWTR,ENPH,FSLR",0.598459311,-0.040892323,0.359126771,
Equal-weighted,"NVDA,BABA,TWTR,ENPH,FB,FSLR",0.598327896,-0.044904437,0.39627034,
Equal-weighted,"NVDA,BIDU,AAPL,ENPH,FB",0.598192156,-0.030161295,0.353604338,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,FB,GOOG",0.598178648,-0.039168422,0.412059972,
Equal-weighted,"BABA,BIDU,AAPL,ENPH,GOOG,FSLR",0.598033076,-0.038501236,0.352744249,
Equal-weighted,"TSLA,AMZN,FSLR,SEDG",0.597989672,-0.025110088,0.396363716,
Equal-weighted,"NFLX,BIDU,TWTR,AMZN,ENPH,FB",0.597948971,-0.043625711,0.320299786,
Equal-weighted,"NFLX,BABA,TSLA,AAPL,AMZN,FB,GOOG,FSLR",0.597934888,-0.036406855,0.41984672,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,AMZN,FSLR,SEDG",0.597732662,-0.057334504,0.346204664,
Equal-weighted,"NFLX,ENPH,FSLR,SEDG",0.597592999,-0.029759947,0.361209561,
Equal-weighted,"NFLX,TWTR,AAPL,AMZN,ENPH,FSLR",0.597533573,-0.043220361,0.34374367,
Equal-weighted,"BABA,ENPH,FB,FSLR,SEDG",0.597461584,-0.033862825,0.39835313,
Equal-weighted,"BABA,TWTR,AAPL,AMZN,ENPH,FB,FSLR",0.597402158,-0.047232476,0.380887239,
Equal-weighted,"NFLX,BIDU,TSLA,AMZN,FB,FSLR",0.597385764,-0.034445439,0.376471353,
Equal-weighted,"BABA,BIDU,TWTR,AAPL,ENPH,GOOG",0.597351098,-0.043590842,0.3295744,
