,Ticker,one_year,avg_drawdown,yearly_vol
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,GOOG,SEDG,ALXN,AMGN,ETN",0.65460122,-0.051567228,0.408900271
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,GOOG,AXP,BEN,ALXN,AMGN",0.53155974,-0.054055024,0.344570692
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,GOOG,AXP,BEN,ALXN,ETN",0.538941387,-0.053361917,0.348320371
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,GOOG,AXP,BEN,AMGN,ETN",0.513784915,-0.048631117,0.340906693
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,GOOG,AXP,ALXN,AMGN,ETN",0.535946761,-0.047049417,0.348396574
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,GOOG,BEN,ALXN,AMGN,ETN",0.54396918,-0.053690243,0.346712308
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,FSLR,SEDG,AXP,BEN,ALXN",0.67321845,-0.062339836,0.433338053
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,FSLR,SEDG,AXP,BEN,AMGN",0.648061978,-0.057763235,0.425924375
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,FSLR,SEDG,AXP,BEN,ETN",0.655443625,-0.056883764,0.429674054
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,FSLR,SEDG,AXP,ALXN,AMGN",0.670223824,-0.056101674,0.433414256
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,FSLR,SEDG,AXP,ALXN,ETN",0.677605471,-0.055222202,0.437163935
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,FSLR,SEDG,AXP,AMGN,ETN",0.652448999,-0.050645602,0.429750257
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,FSLR,SEDG,BEN,ALXN,AMGN",0.678246242,-0.063040545,0.43172999
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,FSLR,SEDG,BEN,ALXN,ETN",0.68562789,-0.062161074,0.43547967
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,FSLR,SEDG,BEN,AMGN,ETN",0.660471418,-0.057584473,0.428065991
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,FSLR,SEDG,ALXN,AMGN,ETN",0.682633264,-0.055922911,0.435555872
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,FSLR,AXP,BEN,ALXN,AMGN",0.559591784,-0.058221179,0.371226293
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,FSLR,AXP,BEN,ALXN,ETN",0.566973431,-0.057528073,0.374975972
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,FSLR,AXP,BEN,AMGN,ETN",0.541816959,-0.052797272,0.367562294
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,FSLR,AXP,ALXN,AMGN,ETN",0.563978805,-0.051215572,0.375052175
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,FSLR,BEN,ALXN,AMGN,ETN",0.572001224,-0.057856398,0.373367909
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,SEDG,AXP,BEN,ALXN,AMGN",0.627888858,-0.058999968,0.405772721
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,SEDG,AXP,BEN,ALXN,ETN",0.635270506,-0.058120497,0.4095224
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,SEDG,AXP,BEN,AMGN,ETN",0.610114034,-0.053543896,0.402108722
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,SEDG,AXP,ALXN,AMGN,ETN",0.63227588,-0.051882334,0.409598602
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,SEDG,BEN,ALXN,AMGN,ETN",0.640298298,-0.058821205,0.407914337
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,AXP,BEN,ALXN,AMGN,ETN",0.52164384,-0.054360465,0.34741064
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,SEDG,AXP",0.878584272,-0.054910307,0.562740251
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,SEDG,BEN",0.88660669,-0.061849178,0.561055986
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,SEDG,ALXN",0.908768536,-0.060187617,0.568545867
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,SEDG,AMGN",0.883612064,-0.055611016,0.561132188
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,SEDG,ETN",0.890993711,-0.054731545,0.564881868
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,AXP,BEN",0.767952231,-0.057385743,0.500552289
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,AXP,ALXN",0.790114078,-0.055804043,0.508042169
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,AXP,AMGN",0.764957605,-0.051073243,0.500628491
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,AXP,ETN",0.772339253,-0.050380136,0.50437817
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,BEN,ALXN",0.798136496,-0.06244487,0.506357904
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,BEN,AMGN",0.772980024,-0.057714069,0.498944226
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,BEN,ETN",0.780361671,-0.057020962,0.502693905
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,ALXN,AMGN",0.79514187,-0.056132369,0.506434106
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,ALXN,ETN",0.802523517,-0.055439262,0.510183786
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,AMGN,ETN",0.777367045,-0.050708461,0.502770107
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,SEDG,AXP,BEN",0.836249306,-0.057808601,0.535098716
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,SEDG,AXP,ALXN",0.858411152,-0.05614704,0.542588597
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,SEDG,AXP,AMGN",0.83325468,-0.051570439,0.535174919
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,SEDG,AXP,ETN",0.840636327,-0.050690968,0.538924598
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,SEDG,BEN,ALXN",0.866433571,-0.063085911,0.540904331
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,SEDG,BEN,AMGN",0.841277098,-0.05850931,0.533490653
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,SEDG,BEN,ETN",0.848658746,-0.057629839,0.537240332
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,SEDG,ALXN,AMGN",0.863438945,-0.056847748,0.540980534
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,SEDG,ALXN,ETN",0.870820592,-0.055968277,0.544730213
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,SEDG,AMGN,ETN",0.84566412,-0.051391676,0.537316535
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,AXP,BEN,ALXN",0.747779112,-0.058948937,0.480400634
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,AXP,BEN,AMGN",0.72262264,-0.054218136,0.472986956
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,AXP,BEN,ETN",0.730004287,-0.053525029,0.476736635
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,AXP,ALXN,AMGN",0.744784486,-0.052636436,0.480476837
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,AXP,ALXN,ETN",0.752166134,-0.051943329,0.484226516
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,AXP,AMGN,ETN",0.727009661,-0.047212529,0.476812838
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,BEN,ALXN,AMGN",0.752806905,-0.059277262,0.478792571
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,BEN,ALXN,ETN",0.760188552,-0.058584155,0.482542251
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,BEN,AMGN,ETN",0.73503208,-0.053853355,0.475128572
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,ALXN,AMGN,ETN",0.757193926,-0.052271655,0.482618453
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,SEDG,AXP,BEN",0.86428135,-0.062164284,0.561754317
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,SEDG,AXP,ALXN",0.886443196,-0.060502723,0.569244198
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,SEDG,AXP,AMGN",0.861286724,-0.055926122,0.56183052
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,SEDG,AXP,ETN",0.868668371,-0.055046651,0.565580199
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,SEDG,BEN,ALXN",0.894465615,-0.067441594,0.567559933
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,SEDG,BEN,AMGN",0.869309142,-0.062864993,0.560146254
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,SEDG,BEN,ETN",0.87669079,-0.061985522,0.563895934
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,SEDG,ALXN,AMGN",0.891470989,-0.061203431,0.567636135
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,SEDG,ALXN,ETN",0.898852636,-0.06032396,0.571385814
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,SEDG,AMGN,ETN",0.873696164,-0.055747359,0.563972136
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,AXP,BEN,ALXN",0.775811156,-0.063115092,0.507056235
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,AXP,BEN,AMGN",0.750654684,-0.058384291,0.499642557
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,AXP,BEN,ETN",0.758036331,-0.057691185,0.503392236
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,AXP,ALXN,AMGN",0.77281653,-0.056802591,0.507132438
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,AXP,ALXN,ETN",0.780198178,-0.056109485,0.510882117
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,AXP,AMGN,ETN",0.755041705,-0.051378684,0.503468439
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,BEN,ALXN,AMGN",0.780838949,-0.063443418,0.505448172
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,BEN,ALXN,ETN",0.788220596,-0.062750311,0.509197852
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,BEN,AMGN,ETN",0.763064124,-0.05801951,0.501784173
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,FSLR,ALXN,AMGN,ETN",0.78522597,-0.05643781,0.509274054
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,SEDG,AXP,BEN,ALXN",0.844108231,-0.063401017,0.541602663
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,SEDG,AXP,BEN,AMGN",0.818951758,-0.058824416,0.534188985
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,SEDG,AXP,BEN,ETN",0.826333406,-0.057944945,0.537938664
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,SEDG,AXP,ALXN,AMGN",0.841113605,-0.057162854,0.541678865
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,SEDG,AXP,ALXN,ETN",0.848495252,-0.056283383,0.545428545
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,SEDG,AXP,AMGN,ETN",0.82333878,-0.051706782,0.538014866
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,SEDG,BEN,ALXN,AMGN",0.849136023,-0.064101725,0.5399946
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,SEDG,BEN,ALXN,ETN",0.856517671,-0.063222254,0.543744279
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,SEDG,BEN,AMGN,ETN",0.831361198,-0.058645654,0.536330601
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,SEDG,ALXN,AMGN,ETN",0.853523045,-0.056984092,0.543820482
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,AXP,BEN,ALXN,AMGN",0.730481565,-0.059947485,0.479490903
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,AXP,BEN,ALXN,ETN",0.737863212,-0.059254378,0.483240582
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,AXP,BEN,AMGN,ETN",0.71270674,-0.054523577,0.475826904
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,AXP,ALXN,AMGN,ETN",0.734868586,-0.052941877,0.483316785
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,BEN,ALXN,AMGN,ETN",0.742891004,-0.059582704,0.481632519
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,SEDG,AXP,BEN",0.870551203,-0.061655523,0.552478633
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,SEDG,AXP,ALXN",0.892713049,-0.059993961,0.559968514
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,SEDG,AXP,AMGN",0.867556577,-0.055417361,0.552554836
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,SEDG,AXP,ETN",0.874938224,-0.054537889,0.556304515
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,SEDG,BEN,ALXN",0.900735467,-0.066932832,0.558284249
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,SEDG,BEN,AMGN",0.875578995,-0.062356232,0.55087057
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,SEDG,BEN,ETN",0.882960642,-0.061476761,0.55462025
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,SEDG,ALXN,AMGN",0.897740841,-0.06069467,0.558360451
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,SEDG,ALXN,ETN",0.905122489,-0.059815199,0.56211013
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,SEDG,AMGN,ETN",0.879966016,-0.055238598,0.554696452
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,AXP,BEN,ALXN",0.782081009,-0.062577389,0.497780551
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,AXP,BEN,AMGN",0.756924537,-0.057846588,0.490366873
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,AXP,BEN,ETN",0.764306184,-0.057153482,0.494116552
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,AXP,ALXN,AMGN",0.779086383,-0.056264888,0.497856754
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,AXP,ALXN,ETN",0.78646803,-0.055571782,0.501606433
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,AXP,AMGN,ETN",0.761311558,-0.050840981,0.494192755
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,BEN,ALXN,AMGN",0.787108801,-0.062905715,0.496172488
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,BEN,ALXN,ETN",0.794490449,-0.062212608,0.499922168
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,BEN,AMGN,ETN",0.769333976,-0.057481807,0.492508489
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,ALXN,AMGN,ETN",0.791495823,-0.055900107,0.49999837
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,SEDG,AXP,BEN,ALXN",0.850378083,-0.062892255,0.532326979
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,SEDG,AXP,BEN,AMGN",0.825221611,-0.058315655,0.524913301
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,SEDG,AXP,BEN,ETN",0.832603258,-0.057436184,0.52866298
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,SEDG,AXP,ALXN,AMGN",0.847383457,-0.056654093,0.532403181
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,SEDG,AXP,ALXN,ETN",0.854765105,-0.055774622,0.536152861
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,SEDG,AXP,AMGN,ETN",0.829608632,-0.051198021,0.528739182
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,SEDG,BEN,ALXN,AMGN",0.855405876,-0.063592964,0.530718916
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,SEDG,BEN,ALXN,ETN",0.862787523,-0.062713493,0.534468595
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,SEDG,BEN,AMGN,ETN",0.837631051,-0.058136892,0.527054917
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,SEDG,ALXN,AMGN,ETN",0.859792897,-0.05647533,0.534544798
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,AXP,BEN,ALXN,AMGN",0.736751417,-0.059409782,0.470215219
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,AXP,BEN,ALXN,ETN",0.744133065,-0.058716675,0.473964898
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,AXP,BEN,AMGN,ETN",0.718976592,-0.053985874,0.46655122
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,AXP,ALXN,AMGN,ETN",0.741138439,-0.052404174,0.474041101
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,BEN,ALXN,AMGN,ETN",0.749160857,-0.059045001,0.472356835
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FSLR,SEDG,AXP,BEN,ALXN",0.878410127,-0.067247939,0.55898258
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FSLR,SEDG,AXP,BEN,AMGN",0.853253655,-0.062671338,0.551568902
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FSLR,SEDG,AXP,BEN,ETN",0.860635303,-0.061791867,0.555318581
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FSLR,SEDG,AXP,ALXN,AMGN",0.875415501,-0.061009776,0.559058782
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FSLR,SEDG,AXP,ALXN,ETN",0.882797149,-0.060130305,0.562808462
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FSLR,SEDG,AXP,AMGN,ETN",0.857640677,-0.055553704,0.555394784
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FSLR,SEDG,BEN,ALXN,AMGN",0.88343792,-0.067948647,0.557374517
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FSLR,SEDG,BEN,ALXN,ETN",0.890819567,-0.067069176,0.561124196
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FSLR,SEDG,BEN,AMGN,ETN",0.865663095,-0.062492575,0.553710518
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FSLR,SEDG,ALXN,AMGN,ETN",0.887824941,-0.060831014,0.561200399
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FSLR,AXP,BEN,ALXN,AMGN",0.764783461,-0.063575937,0.49687082
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FSLR,AXP,BEN,ALXN,ETN",0.772165109,-0.06288283,0.500620499
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FSLR,AXP,BEN,AMGN,ETN",0.747008636,-0.05815203,0.493206821
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FSLR,AXP,ALXN,AMGN,ETN",0.769170483,-0.05657033,0.500696702
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FSLR,BEN,ALXN,AMGN,ETN",0.777192901,-0.063211156,0.499012436
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,SEDG,AXP,BEN,ALXN,AMGN",0.833080536,-0.06390807,0.531417247
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,SEDG,AXP,BEN,ALXN,ETN",0.840462183,-0.063028599,0.535166927
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,SEDG,AXP,BEN,AMGN,ETN",0.815305711,-0.058451998,0.527753248
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,SEDG,AXP,ALXN,AMGN,ETN",0.837467557,-0.056790437,0.535243129
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,SEDG,BEN,ALXN,AMGN,ETN",0.845489976,-0.063729308,0.533558864
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,ENPH,AXP,BEN,ALXN,AMGN,ETN",0.726835517,-0.059715223,0.473055167
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,SEDG,AXP,BEN",0.650684935,-0.057138147,0.429014393
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,SEDG,AXP,ALXN",0.672846781,-0.055476585,0.436504274
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,SEDG,AXP,AMGN",0.647690309,-0.050899984,0.429090596
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,SEDG,AXP,ETN",0.655071956,-0.050020513,0.432840275
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,SEDG,BEN,ALXN",0.6808692,-0.062415456,0.434820008
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,SEDG,BEN,AMGN",0.655712727,-0.057838855,0.42740633
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,SEDG,BEN,ETN",0.663094375,-0.056959384,0.431156009
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,SEDG,ALXN,AMGN",0.677874574,-0.056177293,0.434896211
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,SEDG,ALXN,ETN",0.685256221,-0.055297822,0.43864589
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,SEDG,AMGN,ETN",0.660099749,-0.050721222,0.431232212
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,AXP,BEN,ALXN",0.562214741,-0.057538269,0.374316311
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,AXP,BEN,AMGN",0.537058269,-0.052807468,0.366902633
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,AXP,BEN,ETN",0.544439916,-0.052114361,0.370652312
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,AXP,ALXN,AMGN",0.559220115,-0.051225768,0.374392514
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,AXP,ALXN,ETN",0.566601763,-0.050532661,0.378142193
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,AXP,AMGN,ETN",0.54144529,-0.045801861,0.370728515
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,BEN,ALXN,AMGN",0.567242534,-0.057866594,0.372708248
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,BEN,ALXN,ETN",0.574624181,-0.057173488,0.376457928
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,BEN,AMGN,ETN",0.549467709,-0.052442687,0.369044249
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,FSLR,ALXN,AMGN,ETN",0.571629555,-0.050860987,0.37653413
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,SEDG,AXP,BEN,ALXN",0.630511816,-0.058374879,0.408862739
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,SEDG,AXP,BEN,AMGN",0.605355343,-0.053798278,0.401449061
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,FB,GOOG,SEDG,AXP,BEN,ETN",0.612736991,-0.052918807,0.40519874
