,Ticker,one_year,avg_drawdown,yearly_vol,Ticker total
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,V,HD,MA,PYPL,VZ,CRM,DIS,CMCSA",0.727814451,-0.049935885,0.459454045,21
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.697119818,-0.050746173,0.459455352,22
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.735069542,-0.050151098,0.459456033,21
Equal-weighted,"NFLX,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.67987333,-0.049895444,0.459456284,22
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.704654112,-0.043080056,0.459456873,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,HD,MA,PYPL,CRM,DIS,CMCSA",0.737121912,-0.051870542,0.459458148,21
Equal-weighted,"NFLX,NVDA,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JNJ,JPM,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.692649962,-0.043089191,0.459458364,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,SEDG,BRK-B,JNJ,V,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.729251991,-0.049192339,0.45945869,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FSLR,SEDG,MSFT,BRK-B,JPM,V,HD,MA,PYPL,CRM,ADBE,DIS,CMCSA",0.721855824,-0.051156436,0.459461792,21
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.721022245,-0.045618351,0.459463081,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,HD,MA,VZ,CRM,ADBE,DIS",0.676649703,-0.049134054,0.459463227,21
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,V,MA,VZ,CRM,ADBE,DIS,CMCSA",0.676985885,-0.048615577,0.459464229,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JPM,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.715520472,-0.051512233,0.459464853,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.699401415,-0.046418787,0.459465693,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS",0.714126395,-0.047828921,0.459467447,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,BRK-B,JNJ,JPM,V,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.723577116,-0.047797488,0.459468637,21
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.687487577,-0.047252335,0.459470998,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,MA,PYPL,CRM,ADBE,DIS",0.736925988,-0.051453535,0.459471577,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,CRM,ADBE,DIS,CMCSA",0.666548258,-0.044041178,0.459474037,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,DIS,CMCSA",0.706066775,-0.048741961,0.459476345,21
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.699250571,-0.046830726,0.459476555,22
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG,MSFT,BRK-B,JNJ,V,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.71898833,-0.046959617,0.459479783,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FSLR,SEDG,MSFT,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.717860899,-0.051202333,0.459479874,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,VZ,CRM,ADBE,DIS,CMCSA",0.662995731,-0.04256292,0.45948119,22
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG,MSFT,BRK-B,JPM,V,HD,MA,PYPL,CRM,ADBE,DIS,CMCSA",0.741233064,-0.048091718,0.459482063,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,MA,PYPL,VZ,CRM,DIS,CMCSA",0.72406579,-0.04882376,0.459482486,21
Equal-weighted,"NFLX,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,CRM,ADBE,DIS,CMCSA",0.717676436,-0.047242962,0.459482787,22
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG,BRK-B,JNJ,JPM,V,MA,VZ,CRM,ADBE,DIS,CMCSA",0.666256367,-0.049372785,0.45948409,21
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,VZ,CRM,DIS,CMCSA",0.68797625,-0.048278607,0.459484847,21
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AAPL,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.723586478,-0.045156036,0.459486536,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,CRM,CMCSA",0.717351053,-0.048370979,0.459486913,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,MA,PYPL,VZ,CRM,ADBE,DIS",0.732931063,-0.051499432,0.459489659,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,V,HD,MA,VZ,CRM,ADBE,DIS,CMCSA",0.662553333,-0.043924494,0.45949212,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,ADBE,DIS",0.705841845,-0.047448966,0.459492179,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,V,HD,MA,VZ,CRM,ADBE,DIS",0.6970782,-0.048899636,0.459497676,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,HD,MA,VZ,DIS,CMCSA",0.714313438,-0.051167363,0.459498338,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.718424093,-0.04931918,0.45949917,21
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JNJ,V,HD,MA,VZ,CRM,ADBE,DIS,CMCSA",0.686103148,-0.043458453,0.459500089,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG,MSFT,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.73723814,-0.048137615,0.459500146,21
Equal-weighted,"NFLX,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.713681512,-0.04728886,0.459500869,22
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS",0.699879636,-0.046227254,0.459503678,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG,MSFT,JNJ,JPM,V,HD,MA,PYPL,CRM,ADBE,DIS,CMCSA",0.702497958,-0.045875474,0.459503925,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.741306883,-0.048584283,0.459504584,21
Equal-weighted,"NFLX,NVDA,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.688904584,-0.042619424,0.459506092,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,VZ,CRM,DIS,CMCSA",0.716512183,-0.051495722,0.459506313,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,ADBE,CMCSA",0.717632993,-0.047107633,0.45950839,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,MA,VZ,ADBE,DIS,CMCSA",0.657971816,-0.04897843,0.459508822,21
Equal-weighted,"BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.679810527,-0.05013558,0.45950894,23
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,CRM,ADBE,DIS,CMCSA",0.72179302,-0.051396572,0.459514448,22
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,BRK-B,JPM,V,HD,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.687287554,-0.046376136,0.459516567,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JPM,V,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.715659838,-0.048905296,0.459521284,21
Equal-weighted,"NVDA,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.690680741,-0.047082934,0.459522732,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,VZ,ADBE,DIS,CMCSA",0.660312244,-0.048527909,0.459523844,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.740742645,-0.050943845,0.459523972,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,V,HD,MA,PYPL,CRM,ADBE,DIS,CMCSA",0.709274794,-0.04330537,0.459524764,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,CRM,ADBE,CMCSA",0.681158021,-0.048035524,0.459525487,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.717827101,-0.052318457,0.459530126,22
Equal-weighted,"NFLX,NVDA,BABA,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,HD,MA,VZ,CRM,ADBE,DIS,CMCSA",0.646264947,-0.042079524,0.459530891,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,ADBE,DIS,CMCSA",0.720588528,-0.05113265,0.459532193,21
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.717798096,-0.05144247,0.459532531,22
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.726912634,-0.051727387,0.459532719,22
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.706518343,-0.044957917,0.459533076,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,VZ,CRM,ADBE,CMCSA",0.671596522,-0.048847784,0.459534412,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,V,HD,MA,VZ,CRM,DIS,CMCSA",0.697240327,-0.050409231,0.459534499,22
Equal-weighted,"BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,V,HD,MA,PYPL,ADBE,DIS,CMCSA",0.720559523,-0.050256662,0.459534598,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,ADBE,CMCSA",0.729674062,-0.050541579,0.459534787,21
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,SEDG,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.683741639,-0.042975289,0.459535111,21
Equal-weighted,"NFLX,NVDA,BABA,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JPM,V,HD,MA,VZ,CRM,DIS,CMCSA",0.643856771,-0.042195549,0.459536489,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JNJ,JPM,V,HD,MA,VZ,CRM,DIS,CMCSA",0.675259699,-0.051548561,0.459537693,21
Equal-weighted,"NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.693021168,-0.046773034,0.459537753,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,VZ,CRM,DIS,CMCSA",0.688582455,-0.051017606,0.459538882,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,CRM,DIS,CMCSA",0.700041762,-0.047760386,0.459540501,22
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,SEDG,MSFT,BRK-B,JNJ,JPM,V,MA,VZ,CRM,ADBE,CMCSA",0.677192101,-0.048597496,0.459541165,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.701265646,-0.048296648,0.459541896,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,PYPL,CRM,ADBE,CMCSA",0.731872806,-0.050761667,0.459542762,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,ENPH,FB,GOOG,SEDG,MSFT,JNJ,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.705279869,-0.043351268,0.459542846,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AMZN,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,VZ,CRM,ADBE,CMCSA",0.641102562,-0.04882207,0.459543526,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,MSFT,JNJ,JPM,V,HD,MA,VZ,CRM,ADBE,CMCSA",0.677163096,-0.04791884,0.45954357,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,GOOG,SEDG,MSFT,BRK-B,JPM,V,HD,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.71822407,-0.048442981,0.459544739,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,CRM,DIS,CMCSA",0.742024255,-0.049021378,0.459546009,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AMZN,ENPH,FB,GOOG,SEDG,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.691835273,-0.044910842,0.459550116,22
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,JNJ,JPM,V,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.716593604,-0.051178547,0.459550276,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.737204342,-0.04925374,0.459550397,22
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JPM,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.704176774,-0.043910234,0.459551787,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,ADBE,DIS,CMCSA",0.739965769,-0.048067932,0.459552465,21
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.701114802,-0.048708586,0.459552758,22
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,HD,MA,PYPL,VZ,ADBE,CMCSA",0.725679137,-0.050587477,0.459552869,21
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,VZ,CRM,ADBE,DIS",0.688357526,-0.050157324,0.459554715,21
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,ADBE,DIS,CMCSA",0.703876229,-0.047522779,0.459554826,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,CRM,DIS,CMCSA",0.711530295,-0.049022758,0.459555123,21
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,V,HD,PYPL,VZ,CRM,DIS,CMCSA",0.723149179,-0.048228071,0.459559401,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,V,PYPL,VZ,CRM,ADBE,CMCSA",0.727877882,-0.050807565,0.459560844,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG,MSFT,JNJ,JPM,V,HD,PYPL,VZ,CRM,DIS,CMCSA",0.738029331,-0.049067275,0.459564092,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.699014389,-0.048073378,0.459564421,21
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JNJ,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.71494269,-0.045378527,0.459569015,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,VZ,ADBE,DIS",0.735634662,-0.04843018,0.459569546,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,MSFT,JNJ,JPM,V,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.735970844,-0.048113829,0.459570547,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,CRM,ADBE,DIS",0.711305366,-0.047729762,0.459570957,21
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,V,HD,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.699881304,-0.047568676,0.459572908,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,SEDG,MSFT,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,DIS,CMCSA",0.707535371,-0.049068655,0.459573205,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,V,HD,MA,VZ,CRM,ADBE,DIS",0.698942431,-0.051138658,0.459573879,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,CRM,ADBE,CMCSA",0.703943079,-0.050300731,0.45957533,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JNJ,V,HD,MA,PYPL,CRM,ADBE,DIS",0.730846432,-0.051213711,0.459577511,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,PYPL,VZ,CRM,ADBE,DIS",0.737833406,-0.048650268,0.45957752,21
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,DIS,CMCSA",0.722251434,-0.04492677,0.459577557,21
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JPM,V,HD,MA,VZ,CRM,ADBE,DIS,CMCSA",0.669803235,-0.049020439,0.459579103,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS",0.701743867,-0.048105114,0.459579881,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,SEDG,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS",0.678967163,-0.046122487,0.459581917,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JPM,V,MA,VZ,CRM,ADBE,DIS,CMCSA",0.698175519,-0.051141229,0.459583821,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,HD,MA,VZ,CRM,DIS,CMCSA",0.680509542,-0.049925835,0.4595842,21
